FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,GENERO,ESTADO CIVIL,PAIS NACIMIENTO,CLASE EMPLEADO,ESCOLARIDAD,CODIGO DANE
12/09/2018 12:00:00 AM,GUAJIRA,FONSECA,MIERCOLES,12:20:00,CORREGIMIENTO DE CARRETALITO,RURAL,REPRESAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO VEHICULO,CONDUCTOR MOTOCICLETA,18.0,MASCULINO,UNION LIBRE,VENEZUELA,EMPLEADO PARTICULAR,SECUNDARIA,44279000.0
12/09/2018 12:00:00 AM,MAGDALENA,ZONA BANANERA,MIERCOLES,1:50:00,CORREGIMIENTO SAN JOSE DE KENNEDY,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55.0,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,SECUNDARIA,47980000.0
12/09/2018 12:00:00 AM,META,LA MACARENA,MIERCOLES,7:00:00,VEREDA LA CRISTALINA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,50350000.0
12/09/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,MIERCOLES,12:45:00,CIUDAD 2000,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,52835000.0
12/09/2018 12:00:00 AM,QUINDÍO,ARMENIA (CT),MIERCOLES,21:00:00,EL TIGREROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,63001000.0
12/09/2018 12:00:00 AM,QUINDÍO,CALARCA,MIERCOLES,22:40:00,LA INDIGENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,63130000.0
12/09/2018 12:00:00 AM,SUCRE,LOS PALMITOS,MIERCOLES,7:00:00,CGTO. EL PIÑAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,PRIMARIA,70418000.0
12/09/2018 12:00:00 AM,VALLE,CALI (CT),MIERCOLES,20:45:00,CHIMINANGOS I E5,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
12/09/2018 12:00:00 AM,VALLE,CALI (CT),MIERCOLES,6:35:00,ALTO JORDAN E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,76001000.0
12/09/2018 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,MIERCOLES,23:30:00,VDA. MONTERREY,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,76111000.0
12/09/2018 12:00:00 AM,VALLE,PALMIRA,MIERCOLES,8:30:00,VILLA PRAGA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,51.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76520000.0
12/09/2018 12:00:00 AM,VALLE,TULUÁ,MIERCOLES,12:30:00,Nuevo Farfán,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76834000.0
01/10/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,LUNES,20:00:00,VENTORRILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5101000.0
01/10/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,LUNES,20:00:00,VENTORRILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21.0,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5101000.0
01/10/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,LUNES,20:00:00,VENTORRILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5101000.0
01/10/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,LUNES,1:00:00,SAMARIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5101000.0
01/10/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,LUNES,9:39:00,LA FLORESTA PARTA ALTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5101000.0
01/10/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),LUNES,8:00:00,LA MANGA,URBANA,PELUQUERIA Y SIMILARES,CONTUNDENTES,A PIE,A PIE,36.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,8001000.0
01/10/2018 12:00:00 AM,CALDAS,AGUADAS,LUNES,5:30:00,VDA. LA BLANQUITA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,17013000.0
01/10/2018 12:00:00 AM,CAUCA,CORINTO,LUNES,13:30:00,VDA EL JAGUAL,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,38.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,19212000.0
01/10/2018 12:00:00 AM,CAUCA,CORINTO,LUNES,20:20:00,LA PLAYA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,19212000.0
01/10/2018 12:00:00 AM,CAUCA,SUÁREZ,LUNES,1:50:00,C/MIENTO ASNAZU,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,28.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,19780000.0
01/10/2018 12:00:00 AM,CAUCA,TIMBIQUÍ,LUNES,22:30:00,FRANCIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,19809000.0
01/10/2018 12:00:00 AM,CESAR,LA JAGUA DE IBIRICO,LUNES,17:40:00,COR. BOQUERON,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,20400000.0
01/10/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),LUNES,16:30:00,VEREDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,36.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,20001000.0
01/10/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),LUNES,15:57:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,PRIMARIA,20001000.0
01/10/2018 12:00:00 AM,CUNDINAMARCA,BITUIMA,LUNES,22:10:00,VER.SAN CRISTOBAL,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,36.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,25095000.0
01/10/2018 12:00:00 AM,CUNDINAMARCA,BITUIMA,LUNES,22:10:00,VER.SAN CRISTOBAL,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,43.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,25095000.0
01/10/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),LUNES,19:30:00,OLAYA E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,11001000.0
01/10/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),LUNES,15:30:00,ACIP E-8,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,66.0,MASCULINO,CASADO,COLOMBIA,PENSIONADO,SECUNDARIA,11001000.0
01/10/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),LUNES,18:13:00,CENTENARIO E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,SECUNDARIA,11001000.0
01/10/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),LUNES,18:13:00,CENTENARIO E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,SUPERIOR,11001000.0
01/10/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),LUNES,3:57:00,MARIA PAZ E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,11001000.0
01/10/2018 12:00:00 AM,HUILA,SALADOBLANCO,LUNES,21:00:00,VEREDA PARAISO CHILCA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,ANALFABETA,41660000.0
01/10/2018 12:00:00 AM,META,PUERTO RICO,LUNES,17:15:00,VEREDA LA YE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,50590000.0
01/10/2018 12:00:00 AM,NARIÑO,PASTO (CT),LUNES,22:40:00,OLIVO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,52001000.0
01/10/2018 12:00:00 AM,NARIÑO,PASTO (CT),LUNES,19:10:00,EL ROSARIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,52001000.0
01/10/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,LUNES,11:30:00,VEREDA CAUNAPI,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,52835000.0
01/10/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,LUNES,23:10:00,CORREGIMIENTO LLORENTE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,52835000.0
01/10/2018 12:00:00 AM,NORTE DE SANTANDER,PAMPLONA,LUNES,9:55:00,VEREDA SABANETA (PAMPLONA),RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,54518000.0
01/10/2018 12:00:00 AM,QUINDÍO,LA TEBAIDA,LUNES,20:30:00,ANAPOIMA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,63401000.0
01/10/2018 12:00:00 AM,QUINDÍO,QUIMBAYA,LUNES,19:30:00,EL ROCIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,63594000.0
01/10/2018 12:00:00 AM,TOLIMA,ANZOÁTEGUI,LUNES,1:30:00,VRDA. LISBOA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,64.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,73043000.0
01/10/2018 12:00:00 AM,VALLE,CALI (CT),LUNES,21:20:00,LLANO VERDE E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,76001000.0
01/10/2018 12:00:00 AM,VALLE,CALI (CT),LUNES,6:14:00,CIUDADELA DEL RIO E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76001000.0
01/10/2018 12:00:00 AM,VALLE,GUACARÍ,LUNES,13:27:00,SAAVEDRA GALINDO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76318000.0
01/10/2018 12:00:00 AM,VALLE,YUMBO,LUNES,6:00:00,BELLAVISTA E25,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76892000.0
02/10/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,MARTES,19:30:00,ASOVIVIENDA,URBANA,CASAS DE HABITACION,GRANADA DE MANO,A PIE,A PIE,11.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,5154000.0
02/10/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,MARTES,19:00:00,ASOVIVIENDA,URBANA,CASAS DE HABITACION,GRANADA DE MANO,A PIE,A PIE,36.0,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5154000.0
02/10/2018 12:00:00 AM,ANTIOQUIA,EL BAGRE,MARTES,16:30:00,MATANZA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5250000.0
02/10/2018 12:00:00 AM,ANTIOQUIA,EL BAGRE,MARTES,0:15:00,MATANZA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5250000.0
02/10/2018 12:00:00 AM,ANTIOQUIA,EL BAGRE,MARTES,0:15:00,MATANZA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5250000.0
02/10/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),MARTES,6:45:00,MANRIQUE ORIENTAL C-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO VEHICULO,A PIE,45.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5001000.0
02/10/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),MARTES,2:10:00,LA FRANCIA  C-2,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19.0,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,SECUNDARIA,5001000.0
02/10/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,MARTES,5:15:00,HAWAI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5858000.0
02/10/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),MARTES,11:40:00,LAS AMERICAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47.0,MASCULINO,SOLTERO,VENEZUELA,INDEPENDIENTE,SECUNDARIA,8001000.0
02/10/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),MARTES,2:53:00,LAS BRISAS,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,13001000.0
02/10/2018 12:00:00 AM,BOLÍVAR,MARÍA LA BAJA,MARTES,21:20:00,CORREG. DE MATUYA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,37.0,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,PRIMARIA,13442000.0
02/10/2018 12:00:00 AM,CALDAS,SAMANÁ,MARTES,19:45:00,VDA ALTOMIRA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,62.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,PRIMARIA,17662000.0
02/10/2018 12:00:00 AM,CAUCA,PUERTO TEJADA,MARTES,4:45:00,CARLOS ALBERTO GUZMAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,19573000.0
02/10/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MARTES,22:45:00,GRAN YOMASA E-5,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,55.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
02/10/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,MARTES,20:30:00,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,25307000.0
02/10/2018 12:00:00 AM,NARIÑO,GUACHUCAL,MARTES,16:30:00,LA MERCED,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,52317000.0
02/10/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,MARTES,11:00:00,LA PLAYITA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,52835000.0
02/10/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,MARTES,11:00:00,LA PLAYITA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,52835000.0
02/10/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),MARTES,5:00:00,BARRIO CHAPINERO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,34.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,54001000.0
02/10/2018 12:00:00 AM,TOLIMA,LÍBANO,MARTES,21:15:00,VRDA. SAN FERNANDO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,73411000.0
02/10/2018 12:00:00 AM,VALLE,CALI (CT),MARTES,22:50:00,MUNICIPAL E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
02/10/2018 12:00:00 AM,VALLE,LA UNIÓN,MARTES,18:38:00,PARAISO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76400000.0
03/10/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),MIERCOLES,20:11:00,BELLO HORIZONTE C-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5001000.0
03/10/2018 12:00:00 AM,ANTIOQUIA,REMEDIOS,MIERCOLES,19:00:00,SAN MATEO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,56.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5604000.0
03/10/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,MIERCOLES,12:30:00,CULEBRA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,5854000.0
03/10/2018 12:00:00 AM,ANTIOQUIA,VALDIVIA,MIERCOLES,12:30:00,CULEBRA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,ANALFABETA,5854000.0
03/10/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),MIERCOLES,21:05:00,ALBORNOZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,13001000.0
03/10/2018 12:00:00 AM,CASANARE,YOPAL (CT),MIERCOLES,21:30:00,LLANO GRANDE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,85001000.0
03/10/2018 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),MIERCOLES,23:00:00,LA INVASIÓN CABI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,27001000.0
03/10/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MIERCOLES,0:11:00,MILLÁN LOS SAUCES E-19,URBANA,BOSQUES,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SUPERIOR,11001000.0
03/10/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MIERCOLES,22:03:00,CIUDAD DE CALI E-8,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
03/10/2018 12:00:00 AM,GUAJIRA,FONSECA,MIERCOLES,7:15:00,TRAMO DE VIA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,44279000.0
03/10/2018 12:00:00 AM,HUILA,SUAZA,MIERCOLES,11:00:00,VEREDA PICUMA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,41770000.0
03/10/2018 12:00:00 AM,NARIÑO,POTOSÍ,MIERCOLES,19:45:00,VEREDA SAN PEDRO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO VEHICULO,59.0,FEMENINO,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,52560000.0
03/10/2018 12:00:00 AM,QUINDÍO,LA TEBAIDA,MIERCOLES,12:40:00,LA NUEVA TEBAIDA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,24.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,63401000.0
03/10/2018 12:00:00 AM,VALLE,CAICEDONIA,MIERCOLES,6:30:00,LA CIUDADELA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76122000.0
03/10/2018 12:00:00 AM,VALLE,CALI (CT),MIERCOLES,11:30:00,LOS COMUNEROS I E15,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,76001000.0
03/10/2018 12:00:00 AM,VALLE,CALI (CT),MIERCOLES,13:45:00,SAN JUDAS TADEO II E10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,28.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
03/10/2018 12:00:00 AM,VALLE,EL CERRITO,MIERCOLES,5:50:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76248000.0
03/10/2018 12:00:00 AM,VALLE,JAMUNDÍ,MIERCOLES,12:15:00,BOCAS DE PALO E24,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,26.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO INPEC,SECUNDARIA,76364000.0
03/10/2018 12:00:00 AM,VALLE,YUMBO,MIERCOLES,12:30:00,VEREDA PLATANARES (25-13),RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,SECUNDARIA,76892000.0
04/10/2018 12:00:00 AM,ANTIOQUIA,ANORÍ,JUEVES,15:30:00,BOLIVAR,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5040000.0
04/10/2018 12:00:00 AM,ANTIOQUIA,BETANIA,JUEVES,5:30:00,LA CASCAJOSA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,SECUNDARIA,5091000.0
